"","kind","spec","prolific_id","response","response_corrected","source"
"932","natural kind","Gold","60fd2a06fcc9e802dd5fd7b7","Both","both","senses"
"933","natural kind","Gold","5db6fa3b20430d000d2eb752","Is not","is_not","senses"
"934","natural kind","Gold","5c85883136f2450001c86ba9","Both","both","senses"
"935","natural kind","Gold","606aa384e190cbb5947ed6ae","Both","both","senses"
"936","natural kind","Gold","5f2f0ace37658a2e315c4875","Both","both","senses"
"937","natural kind","Gold","5e2b3472339bae18089f9c6d","Is not","is_not","senses"
"938","natural kind","Gold","5996cafd0ed7ae000199171d","Both","both","senses"
"939","natural kind","Gold","60fcf7e8002c2c1b89b03b30","Both","both","senses"
"940","natural kind","Gold","5fc175e1e8b4d40e74b123b3","Both","both","senses"
"941","natural kind","Gold","5e4d94e8ee0d4509aacdfbc8","Is not","is_not","senses"
"942","natural kind","Gold","601958c0af6453017a0cbbd4","Both","both","senses"
"943","natural kind","Gold","5c16c04cd0194b0001e693f0","Both","both","senses"
"944","natural kind","Gold","5c68037e4ecdae0001d8b480","Is not","is_not","senses"
"945","natural kind","Gold","60c298f8c2328dfe272401d2","Both","both","senses"
"946","natural kind","Gold","610711d4c064313c758fe4c2","Both","both","senses"
"947","natural kind","Gold","6095dae9237f2262b67d51b5","Is","is","senses"
"948","natural kind","Gold","60c3c8f790736ad8d329816b","Is not","is_not","senses"
"949","natural kind","Gold","5fe70a2be144224fce79b148","Is","is","senses"
"950","natural kind","Gold","609d1224afa6945618b68f1f","Is not","is_not","senses"
"951","natural kind","Gold","5f56a6646e11c111125188bc","Both","both","senses"
"952","natural kind","Gold","611cdb36b5b791e2174ee88b","Is not","is_not","senses"
"953","natural kind","Gold","5f68d4c59b202b055cc873e5","Is not","is_not","senses"
"954","natural kind","Gold","5ce7046a9390750017b64ac6","Is not","is_not","senses"
"955","natural kind","Gold","5f7636517eea510aeb2e8433","Both","both","senses"
"956","natural kind","Gold","5e52e5e02d48ca3042df7f25","Is not","is_not","senses"
"957","natural kind","Gold","5e5bd0b15bb3123a2e2a2c07","Is not","is_not","senses"
"958","natural kind","Gold","5c5b50e8fbf35700018c8dde","Is not","is_not","senses"
"959","natural kind","Gold","627e79a6e1f2b10601861ca6","Is not","is_not","senses"
"960","natural kind","Gold","600713a1ef06551629886703","Is","is","senses"
"961","control precise definition","Gallon","60ff265ad0d04a091f893b0b","Is not","is_not","senses"
"962","control precise definition","Gallon","6229dcc610fc8c78c0854951","Is not","is_not","senses"
"963","control precise definition","Gallon","6133b177de3bb431932aad6c","Is not","is_not","senses"
"964","control precise definition","Gallon","610602fcc8c22d54eba47b91@email.prolific.co","Is not","is_not","senses"
"965","control precise definition","Gallon","5b7ea99c6ce77a0001a6d948","Both","both","senses"
"966","control precise definition","Gallon","5a863fb8f1408d0001768afa","Is not","is_not","senses"
"967","control precise definition","Gallon","614726b73ab8022a9edc7f45","Is not","is_not","senses"
"968","control precise definition","Gallon","614f2dbd8a5fdf9347f1cd49","Is not","is_not","senses"
"969","control precise definition","Gallon","5eeadfc8f9a5a9206e2a5841","Is not","is_not","senses"
"970","control precise definition","Gallon","6011d2b8b124c219f57c707e@email.prolific.co","Is not","is_not","senses"
"971","control precise definition","Gallon","5c7bc3509eabe400016d4900","Is not","is_not","senses"
"972","control precise definition","Gallon","5a6107bb31b87a0001c6c49b","Is","is","senses"
"973","control precise definition","Gallon","5b79e92cdb11320001c3d5da","Is not","is_not","senses"
"974","control precise definition","Gallon","5f2bffa8d4f0d601244ab240","Is not","is_not","senses"
"975","control precise definition","Gallon","5f032a785c37574d93dc2fcc","Is not","is_not","senses"
"976","control precise definition","Gallon","6090ac299f401568994bd6aa","Both","both","senses"
"977","control precise definition","Gallon","5ae1e99638df950001454b0e","Is not","is_not","senses"
"978","control precise definition","Gallon","5c38dab0f0ae4c00011238c1","Is not","is_not","senses"
"979","control precise definition","Gallon","5bc0cacb228a7600013cf77e","Both","both","senses"
"980","control precise definition","Gallon","60fd2a06fcc9e802dd5fd7b7","Is not","is_not","senses"
"981","control precise definition","Gallon","5db6fa3b20430d000d2eb752","Is not","is_not","senses"
"982","control precise definition","Gallon","5c85883136f2450001c86ba9","Is not","is_not","senses"
"983","control precise definition","Gallon","606aa384e190cbb5947ed6ae","Both","both","senses"
"984","control precise definition","Gallon","5f2f0ace37658a2e315c4875","Both","both","senses"
"985","control precise definition","Gallon","5e2b3472339bae18089f9c6d","Is","is","senses"
"986","control precise definition","Gallon","5996cafd0ed7ae000199171d","Is not","is_not","senses"
"987","control precise definition","Gallon","60fcf7e8002c2c1b89b03b30","Both","both","senses"
"988","control precise definition","Gallon","5fc175e1e8b4d40e74b123b3","Is not","is_not","senses"
"989","control precise definition","Gallon","5e4d94e8ee0d4509aacdfbc8","Is not","is_not","senses"
"990","control precise definition","Gallon","601958c0af6453017a0cbbd4","Is not","is_not","senses"
"991","control precise definition","Gallon","5c16c04cd0194b0001e693f0","Both","both","senses"
"992","control precise definition","Gallon","5c68037e4ecdae0001d8b480","Is","is","senses"
"993","control precise definition","Gallon","60c298f8c2328dfe272401d2","Is not","is_not","senses"
"994","control precise definition","Gallon","610711d4c064313c758fe4c2","Both","both","senses"
"995","control precise definition","Gallon","6095dae9237f2262b67d51b5","Is not","is_not","senses"
"996","control precise definition","Gallon","60c3c8f790736ad8d329816b","Is not","is_not","senses"
"997","control precise definition","Gallon","5fe70a2be144224fce79b148","Both","both","senses"
"998","control precise definition","Gallon","609d1224afa6945618b68f1f","Is not","is_not","senses"
"999","control precise definition","Gallon","5f56a6646e11c111125188bc","Is not","is_not","senses"
"1000","control precise definition","Gallon","611cdb36b5b791e2174ee88b","Is not","is_not","senses"
"1001","control precise definition","Gallon","5f68d4c59b202b055cc873e5","Is not","is_not","senses"
"1002","control precise definition","Gallon","5ce7046a9390750017b64ac6","Is not","is_not","senses"
"1003","control precise definition","Gallon","5f7636517eea510aeb2e8433","Both","both","senses"
"1004","control precise definition","Gallon","5e52e5e02d48ca3042df7f25","Is not","is_not","senses"
"1005","control precise definition","Gallon","5e5bd0b15bb3123a2e2a2c07","Is not","is_not","senses"
"1006","control precise definition","Gallon","5c5b50e8fbf35700018c8dde","Is not","is_not","senses"
"1007","control precise definition","Gallon","627e79a6e1f2b10601861ca6","Is not","is_not","senses"
"1008","control precise definition","Gallon","600713a1ef06551629886703","Is not","is_not","senses"
"1009","artifact","Shovel","60ff265ad0d04a091f893b0b","Is not","is_not","senses"
"1010","artifact","Shovel","6229dcc610fc8c78c0854951","Both","both","senses"
"1011","artifact","Shovel","6133b177de3bb431932aad6c","Is not","is_not","senses"
"1012","artifact","Shovel","610602fcc8c22d54eba47b91@email.prolific.co","Is not","is_not","senses"
"1013","artifact","Shovel","5b7ea99c6ce77a0001a6d948","Both","both","senses"
"1014","artifact","Shovel","5a863fb8f1408d0001768afa","Is not","is_not","senses"
"1015","artifact","Shovel","614726b73ab8022a9edc7f45","Both","both","senses"
"1016","artifact","Shovel","614f2dbd8a5fdf9347f1cd49","Both","both","senses"
"1017","artifact","Shovel","5eeadfc8f9a5a9206e2a5841","Is not","is_not","senses"
"1018","artifact","Shovel","6011d2b8b124c219f57c707e@email.prolific.co","Both","both","senses"
"1019","artifact","Shovel","5c7bc3509eabe400016d4900","Both","both","senses"
"1020","artifact","Shovel","5a6107bb31b87a0001c6c49b","Is not","is_not","senses"
"1021","artifact","Shovel","5b79e92cdb11320001c3d5da","Both","both","senses"
"1022","artifact","Shovel","5f2bffa8d4f0d601244ab240","Both","both","senses"
"1023","artifact","Shovel","5f032a785c37574d93dc2fcc","Is not","is_not","senses"
"1024","artifact","Shovel","6090ac299f401568994bd6aa","Both","both","senses"
"1025","artifact","Shovel","5ae1e99638df950001454b0e","Is not","is_not","senses"
"1026","artifact","Shovel","5c38dab0f0ae4c00011238c1","Both","both","senses"
"1027","artifact","Shovel","5bc0cacb228a7600013cf77e","Both","both","senses"
"1028","artifact","Shovel","60fd2a06fcc9e802dd5fd7b7","Both","both","senses"
"1029","artifact","Shovel","5db6fa3b20430d000d2eb752","Both","both","senses"
"1030","artifact","Shovel","5c85883136f2450001c86ba9","Both","both","senses"
"1031","artifact","Shovel","606aa384e190cbb5947ed6ae","Both","both","senses"
"1032","artifact","Shovel","5f2f0ace37658a2e315c4875","Both","both","senses"
"1033","artifact","Shovel","5e2b3472339bae18089f9c6d","Both","both","senses"
"1034","artifact","Shovel","5996cafd0ed7ae000199171d","Both","both","senses"
"1035","artifact","Shovel","60fcf7e8002c2c1b89b03b30","Both","both","senses"
"1036","artifact","Shovel","5fc175e1e8b4d40e74b123b3","Both","both","senses"
"1037","artifact","Shovel","5e4d94e8ee0d4509aacdfbc8","Is not","is_not","senses"
"1038","artifact","Shovel","601958c0af6453017a0cbbd4","Both","both","senses"
"1039","artifact","Shovel","5c16c04cd0194b0001e693f0","Both","both","senses"
"1040","artifact","Shovel","5c68037e4ecdae0001d8b480","Both","both","senses"
"1041","artifact","Shovel","60c298f8c2328dfe272401d2","Is not","is_not","senses"
"1042","artifact","Shovel","610711d4c064313c758fe4c2","Both","both","senses"
"1043","artifact","Shovel","6095dae9237f2262b67d51b5","Is","is","senses"
"1044","artifact","Shovel","60c3c8f790736ad8d329816b","Is not","is_not","senses"
"1045","artifact","Shovel","5fe70a2be144224fce79b148","Is","is","senses"
"1046","artifact","Shovel","609d1224afa6945618b68f1f","Is not","is_not","senses"
"1047","artifact","Shovel","5f56a6646e11c111125188bc","Is not","is_not","senses"
"1048","artifact","Shovel","611cdb36b5b791e2174ee88b","Both","both","senses"
"1049","artifact","Shovel","5f68d4c59b202b055cc873e5","Is not","is_not","senses"
"1050","artifact","Shovel","5ce7046a9390750017b64ac6","Both","both","senses"
"1051","artifact","Shovel","5f7636517eea510aeb2e8433","Both","both","senses"
"1052","artifact","Shovel","5e52e5e02d48ca3042df7f25","Is not","is_not","senses"
"1053","artifact","Shovel","5e5bd0b15bb3123a2e2a2c07","Is not","is_not","senses"
"1054","artifact","Shovel","5c5b50e8fbf35700018c8dde","Both","both","senses"
"1055","artifact","Shovel","627e79a6e1f2b10601861ca6","Both","both","senses"
"1056","artifact","Shovel","600713a1ef06551629886703","Both","both","senses"
"1057","natural kind","water","5a01f46c074b19000125133c","Is not","is_not","faultless"
"1058","natural kind","water","60c1e5f03dac31bd0fb91294","Is","is","faultless"
"1059","natural kind","water","61366473fa6785da70d75351","Is not","is_not","faultless"
"1060","natural kind","water","5b4917b046cf8d0001ae4383","Both","both","faultless"
"1061","natural kind","water","5bd0c54825db7b00017865f2","Is not","is_not","faultless"
"1062","natural kind","water","60af4c6b1eabd1783a3078b5","Is not","is_not","faultless"
"1063","natural kind","water","60080f67b339b627a9b7c69e","Both","both","faultless"
"1064","natural kind","water","5982ffdb06cd1f0001f8dda6","Both","both","faultless"
"1065","natural kind","water","609d6d0e71d9db2825a6cc42","Is not","is_not","faultless"
"1066","natural kind","water","5e904b121b79af01dbfa37cf","Is not","is_not","faultless"
"1067","natural kind","water","5dcfdf449b61040e3b923621","Is not","is_not","faultless"
"1068","natural kind","water","610510964bd201870290e2fe","Is","is","faultless"
"1069","natural kind","water","60eda07f6d6e3abf23a92951","Is not","is_not","faultless"
"1070","natural kind","water","5cdb487aa63838000162bc73","Both","both","faultless"
"1071","natural kind","water","6127c89a145f6be7b6527daa","Both","both","faultless"
"1072","natural kind","water","5dd43922ecd14c4370d02a2e","Is not","is_not","faultless"
"1073","natural kind","water","60dd24581d271ea1af032339","Is not","is_not","faultless"
"1074","natural kind","water","5f5b89648901d82d98519918","Is not","is_not","faultless"
"1075","natural kind","water","59c558114374e1000125c522","Is not","is_not","faultless"
"1076","natural kind","water","611bdc0a559f692248bf1c54","Both","both","faultless"
"1077","natural kind","water","62e50a9b4ea7a8e74bbbb158","Is not","is_not","faultless"
"1078","natural kind","water","59c95afe1e901d0001df8c79","Both","both","faultless"
"1079","natural kind","water","5a3fa72c1ba4960001029909","Is not","is_not","faultless"
"1080","natural kind","water","5cc076320004360001ed90dc","Is not","is_not","faultless"
"1081","natural kind","water","5fcad787ca46657c3d442d57","Is not","is_not","faultless"
"1082","natural kind","water","5d4892d03eb6bf0018399498","Is not","is_not","faultless"
"1083","natural kind","water","62a766c5899e18df9ca94d67","Both","both","faultless"
"1084","natural kind","water","606ca47dac67cbdff9177d6b","Both","both","faultless"
"1085","natural kind","water","62d2b86ed12d650ea7268dd7","Is not","is_not","faultless"
"1086","natural kind","water","62ebd8c191cf8e7fe54af5cf","Is not","is_not","faultless"
"1087","natural kind","water","5f3fad86c15d910261828ca9","Is not","is_not","faultless"
"1088","natural kind","water","5ffee833adbaca5dec7426c0","Is not","is_not","faultless"
"1089","natural kind","water","59db44e63e5ea00001e1d163","Is not","is_not","faultless"
"1090","natural kind","water","60b62b9daab749081c5b88f0","Is not","is_not","faultless"
"1091","natural kind","water","60fbc21303c4bb03e3ba72b3","Both","both","faultless"
"1092","natural kind","water","5de7baf95d4f97726bc2b11e","Is not","is_not","faultless"
"1093","natural kind","water","5fdca8f20f62f41ef567186c","Is not","is_not","faultless"
"1094","natural kind","water","608b2f8c02e302a56addb5e4","Is not","is_not","faultless"
"1095","natural kind","water","60c7661114d630707fb8bd8a","Both","both","faultless"
"1096","natural kind","water","5dcc6f91e5e18690a20e74d1","Both","both","faultless"
"1097","natural kind","water","5f3eb7a8f14d1312518c5776","Is not","is_not","faultless"
"1098","natural kind","water","60fd20dbf7e3865f1e6aa65b","Is not","is_not","faultless"
"1099","natural kind","water","6050cb50a965d6a6eb12361e","Both","both","faultless"
"1100","natural kind","water","60af52990d170be944d0df18","Both","both","faultless"
"1101","natural kind","water","62e970edb3e1750e9c322417@email.prolific.co","Both","both","faultless"
"1102","natural kind","water","5f511cdb275a742f89f0b9bf","Is not","is_not","faultless"
"1103","natural kind","water","60abfd1c0288766d6053de0d","Is not","is_not","faultless"
"1104","natural kind","water","5fa154fd4cbe97227182aff7","Both","both","faultless"
"1105","natural kind","water","60a451dd76cf19ed275d3f49","Is","is","faultless"
"1106","natural kind","water","598b108e504c5200011964a1","Is not","is_not","faultless"
"1107","natural kind","water","605c35e1011fef6022b70a3a","Is","is","faultless"
"1108","control subjective adjective","spicy","5a01f46c074b19000125133c","Is not","is_not","faultless"
"1109","control subjective adjective","spicy","60c1e5f03dac31bd0fb91294","Is","is","faultless"
"1110","control subjective adjective","spicy","61366473fa6785da70d75351","Both","both","faultless"
"1111","control subjective adjective","spicy","5b4917b046cf8d0001ae4383","Both","both","faultless"
"1112","control subjective adjective","spicy","5bd0c54825db7b00017865f2","Both","both","faultless"
"1113","control subjective adjective","spicy","60af4c6b1eabd1783a3078b5","Is","is","faultless"
"1114","control subjective adjective","spicy","60080f67b339b627a9b7c69e","Is","is","faultless"
"1115","control subjective adjective","spicy","5982ffdb06cd1f0001f8dda6","Is","is","faultless"
